DISTRITO,CASILLA,,PAN,PRI,PRD-PT,PVEM,CONVERGENCIA,NUEVA ALIANZA,PARTIDO SOCIAL DEMÓCRATO,CANDIDATOS NO REGISTRADOS,NULOS,TOTAL,,
17,1923,C1,122,117,94,0,3,6,0,0,9,351,,
17,1924,B,157,110,101,0,1,1,4,1,8,383,,
17,1924,C1,143,127,78,0,2,3,3,1,9,366,,
17,1925,B,193,148,53,0,6,0,0,1,8,409,,
17,1925,C1,207,137,55,0,8,3,0,0,8,418,,
17,1925,C2,222,131,71,0,2,2,1,0,16,445,,
17,1926,B,177,144,91,0,5,7,8,0,7,439,,
17,1926,C1,180,144,94,0,3,7,7,2,9,446,,
17,1927,B,115,142,96,0,7,5,6,1,11,383,,
17,1927,C1,120,127,114,0,10,4,3,0,11,389,,
17,1928,B,146,139,65,0,4,5,4,0,11,374,,
17,1928,C1,153,121,67,0,2,3,6,0,8,360,,
17,1929,B,67,152,105,0,8,0,4,0,8,344,,
17,1929,C1,69,122,119,0,8,4,3,0,4,329,,
17,1929,C2,86,121,115,0,9,5,7,0,7,350,,
17,1930,B,42,97,112,0,4,1,1,0,0,257,,
17,1930,C1,48,115,103,0,2,3,7,0,7,285,,
17,1931,B,35,124,79,0,7,1,2,0,15,263,,
17,1931,C1,29,112,155,0,3,0,11,0,3,313,,
17,1931,C2,35,141,153,0,0,0,5,0,41,375,,
17,1931,C3,29,136,151,0,6,2,3,1,22,350,,
17,1931,E1,23,180,123,0,0,0,0,0,19,345,,
17,1932,B,25,172,76,0,2,0,2,0,17,294,,
17,1933,B,219,172,56,0,2,2,3,0,7,461,,
17,1933,C1,182,180,75,0,5,5,6,0,7,460,,
17,2012,B,77,74,75,0,0,0,0,0,4,230,,
17,2012,C1,68,80,81,0,1,1,2,0,8,241,,
17,2013,B,65,46,84,0,2,0,1,0,6,204,,
17,2013,C1,59,86,60,0,0,0,0,0,12,217,,
17,2013,E1,90,55,45,0,0,1,1,0,24,216,,
17,2014,B,31,129,111,0,0,0,1,0,1,273,,
17,2015,B,33,87,85,0,0,0,0,0,8,213,,
17,2015,C1,37,128,79,0,0,0,0,0,8,252,,
17,2016,B,39,97,132,0,0,0,1,0,8,277,,
17,2017,B,82,36,54,0,1,3,2,0,5,183,,
17,2018,B,42,131,60,0,1,1,4,0,6,245,,
17,2018,C1,38,132,54,0,0,1,3,0,8,236,,
17,2018,C2,47,107,66,0,2,3,0,0,4,229,,
17,2019,B,42,148,90,0,0,1,6,0,9,296,,
17,2020,B,8,29,34,0,0,0,0,1,2,74,,
17,2021,B,22,56,9,0,0,1,0,0,3,91,,
17,2021,E1,57,17,14,0,1,0,1,0,1,91,,
17,2022,B,49,36,35,0,2,1,1,0,1,125,,
17,2023,B,63,94,92,0,0,0,0,0,0,249,,
17,2298,B,136,94,24,0,2,0,3,0,3,262,,
17,2298,C1,122,63,53,0,0,1,2,0,3,244,,
17,2299,B,146,133,52,0,0,0,4,0,9,344,,
17,2299,C1,109,119,77,0,1,0,3,0,14,323,,
17,2300,B,67,141,62,0,2,1,2,1,10,286,,
17,2300,C1,84,109,65,0,0,3,3,0,7,271,,
17,2330,B,122,160,24,0,0,4,3,1,5,319,,
17,2330,C1,154,142,33,0,1,2,2,0,6,340,,
17,2331,B,173,122,11,0,1,1,2,0,4,314,,
17,2331,C1,162,115,8,0,1,0,0,0,1,287,,
17,2332,B,48,67,8,0,0,2,0,1,3,129,,
17,2332,E1,98,22,10,0,2,0,0,0,14,146,,
17,2333,B,71,69,11,0,0,0,0,0,1,152,,
17,2333,E1,80,120,14,0,1,0,0,0,11,226,,
17,2334,B,144,188,11,0,0,3,4,0,13,363,,
17,2334,C1,194,132,11,0,0,5,0,1,11,354,,
17,2335,B,73,123,2,0,0,1,2,0,6,207,,
17,2335,C1,66,134,0,0,0,0,0,0,4,204,,
17,2336,B,102,110,10,0,0,2,1,0,6,231,,
17,2337,B,56,158,3,0,1,1,2,0,7,228,,
17,2337,C1,70,153,10,0,1,1,0,0,4,239,,
17,2338,B,175,130,20,0,2,1,1,0,9,338,,
17,2338,C1,135,159,17,0,1,2,2,0,7,323,,
17,2339,B,135,209,14,0,2,1,1,0,12,374,,
17,2339,C1,136,213,13,0,1,1,0,0,4,368,,
17,2424,B,90,138,40,0,27,4,2,0,13,314,,
17,2424,C1,106,144,28,0,18,1,4,1,8,310,,
17,2424,C2,126,125,45,0,9,1,5,0,10,321,,
17,2425,B,107,87,43,0,20,2,4,0,15,278,,
17,2425,C1,127,73,48,0,19,7,2,0,7,283,,
17,2426,B,93,122,40,0,19,2,5,0,9,290,,
17,2426,C1,115,96,33,0,26,2,2,1,12,287,,
17,2427,B,90,83,28,0,20,1,2,0,3,227,,
17,2427,C1,94,103,26,0,20,1,3,0,5,252,,
17,2428,B,143,123,45,0,38,3,0,0,9,361,,
17,2429,B,81,102,17,0,25,2,1,0,7,235,,
17,2429,C1,85,87,33,0,16,0,2,0,10,233,,
17,2430,B,166,103,39,0,16,5,1,0,6,336,,
17,2430,C1,179,109,20,0,20,5,1,0,7,341,,
17,2431,B,118,136,22,0,14,2,2,0,4,298,,
17,2431,C1,95,148,24,0,11,1,5,0,8,292,,
17,2432,B,65,85,38,0,31,0,3,0,9,231,,
17,2432,C1,67,103,24,0,30,3,3,0,10,240,,
17,2433,B,109,127,35,0,23,1,3,0,13,311,,
17,2434,B,202,140,26,0,30,4,3,0,6,411,,
17,2434,E1,37,96,14,0,15,1,1,0,7,171,,
17,2435,B,46,133,35,0,71,1,1,0,14,301,,
17,2435,C1,47,122,39,0,71,0,0,0,30,309,,
17,2435,C2,34,118,36,0,78,1,0,0,27,294,,
17,2436,B,113,144,11,0,1,0,0,0,9,278,,
17,2437,B,18,61,17,0,6,0,1,1,1,105,,
17,2437,E1,50,73,15,0,7,0,1,0,1,147,,
17,2767,B,215,110,43,0,18,14,11,0,0,411,,
17,2767,C1,230,98,38,0,12,16,8,0,18,420,,
17,2768,B,171,133,89,0,48,6,2,0,15,464,,
17,2768,C1,182,160,87,0,49,12,3,0,9,502,,
17,2769,B,118,117,37,0,23,3,0,1,6,305,,
17,2769,C1,136,103,41,0,27,7,0,0,9,323,,
17,2770,B,108,85,12,0,14,3,2,0,7,231,,
17,2770,C1,86,66,39,0,7,6,5,0,4,213,,
17,2824,B,108,93,32,0,0,0,0,0,5,238,,
17,2824,C1,85,82,41,0,0,1,0,1,6,216,,
17,2825,B,158,113,46,0,4,4,3,0,2,330,,
17,2825,C1,142,123,52,0,0,0,0,0,6,323,,
17,2826,B,201,120,62,0,2,2,0,0,7,394,,
17,2826,C1,179,168,66,0,2,1,2,0,2,420,,
17,2826,C2,214,132,61,0,0,0,1,0,8,416,,
17,2827,B,38,7,7,0,0,0,0,0,0,52,,
17,2828,B,138,93,28,0,1,1,2,1,1,265,,
17,2828,E1,50,50,28,0,0,1,1,0,0,130,,
17,2884,B,195,122,33,0,53,5,18,0,18,444,,
17,2884,C1,179,112,36,0,56,5,9,0,13,410,,
17,2885,B,146,113,30,0,31,3,5,0,11,339,,
17,2885,C1,135,159,30,0,33,6,2,0,10,375,,
17,2886,B,172,162,43,0,26,3,5,0,0,411,,
17,2886,C1,189,147,24,0,31,3,4,0,13,411,,
17,2887,B,178,140,42,0,35,9,9,0,5,418,,
17,2887,C1,175,140,31,0,35,5,11,0,16,413,,
17,2887,C2,161,132,46,0,28,8,6,0,12,393,,
17,2888,B,128,137,66,0,37,6,8,0,10,392,,
17,2888,C1,169,128,50,0,45,12,7,0,14,425,,
17,2889,B,151,145,70,0,66,3,11,0,8,454,,
17,2889,C1,141,142,71,0,71,6,12,0,18,461,,
17,2889,C2,129,137,63,0,70,2,16,0,2,419,,
17,2890,B,155,107,59,0,50,4,11,0,10,396,,
17,2890,C1,149,81,49,0,43,4,7,0,12,345,,
17,2890,C2,156,103,47,0,44,2,4,0,12,368,,
17,2891,B,130,108,45,0,22,2,12,0,8,327,,
17,2891,C1,116,108,50,0,36,1,14,0,6,331,,
17,2892,B,82,87,41,0,34,2,6,1,15,268,,
17,2892,C1,82,75,42,0,31,3,7,0,13,253,,
17,2893,B,130,152,28,0,47,2,3,0,20,382,,
17,2893,C1,119,139,42,0,33,3,4,0,16,356,,
17,2894,B,82,86,24,0,24,0,2,0,7,225,,
17,2894,C1,88,88,24,0,27,2,5,0,9,243,,
17,2895,B,130,92,38,0,9,2,4,0,18,293,,
17,2895,C1,105,109,37,0,19,1,2,1,9,283,,
17,2896,B,100,147,34,0,21,2,5,0,9,318,,
17,2897,B,73,110,55,0,13,3,1,0,6,261,,
17,2897,C1,66,115,49,0,9,6,2,0,5,252,,
17,2898,B,91,139,30,0,26,3,2,0,13,304,,
17,2898,C1,90,178,35,0,16,3,9,0,17,348,,
17,2898,E1,40,97,24,0,6,0,3,0,3,173,,
17,2899,B,59,144,64,0,26,3,2,0,22,320,,
17,2899,C1,63,130,33,0,35,1,4,0,22,288,,
17,3278,B,138,150,21,0,2,3,4,0,10,328,,
17,3278,C1,166,156,12,0,1,2,2,0,11,350,,
17,3278,C2,169,143,16,0,1,4,0,0,10,343,,
17,3278,C3,149,133,22,0,1,3,5,0,5,318,,
17,3279,B,126,132,11,0,0,5,5,0,5,284,,
17,3279,C1,140,148,10,0,1,3,1,0,7,310,,
17,3279,C2,167,123,18,0,2,1,0,0,5,316,,
17,3280,B,131,136,16,0,1,2,3,1,7,297,,
17,3280,C1,121,149,6,0,1,0,2,0,4,283,,
17,3280,C2,114,149,7,0,0,1,1,0,4,276,,
17,3281,B,176,147,20,0,4,2,0,0,7,356,,
17,3281,C1,161,130,12,0,1,5,2,0,6,317,,
17,3281,C2,192,153,15,0,1,5,0,0,8,374,,
17,3282,B,178,169,26,0,1,5,5,0,10,394,,
17,3282,C1,203,173,25,0,0,5,2,0,13,421,,
17,3282,C2,205,187,23,0,0,3,1,0,8,427,,
17,3283,B,189,222,25,0,1,3,3,0,8,451,,
17,3283,C1,198,171,26,0,2,5,2,0,4,408,,
17,3283,C2,195,170,30,0,1,9,1,0,10,416,,
17,3284,B,207,142,25,0,2,3,4,0,7,390,,
17,3284,C1,199,153,25,0,1,4,2,0,8,392,,
17,3285,B,206,200,17,0,1,2,6,0,2,434,,
17,3285,C1,227,167,15,0,0,3,6,0,5,423,,
17,3285,C2,226,176,22,0,0,2,2,0,9,437,,
17,3286,B,164,163,14,0,0,3,0,1,2,347,,
17,3286,C1,184,133,8,0,0,0,3,0,6,334,,
17,3286,C2,144,169,15,0,1,1,0,1,3,334,,
17,3287,B,222,199,20,0,1,2,1,0,6,451,,
17,3287,C1,204,221,15,0,0,2,1,0,2,445,,
17,3288,B,239,154,15,0,3,4,1,0,6,422,,
17,3288,C1,223,154,19,0,2,5,5,0,9,417,,
17,3289,B,231,125,13,0,2,3,5,0,10,389,,
17,3289,C1,245,121,17,0,0,8,5,0,13,409,,
17,3289,C2,255,152,12,0,0,10,10,0,10,449,,
17,3290,B,103,185,30,0,0,1,5,2,14,340,,
17,3291,B,253,101,15,0,0,5,6,0,6,386,,
17,3291,C1,290,84,20,0,3,5,4,0,15,421,,
17,3292,B,91,45,0,0,2,4,4,0,4,150,,
17,3293,B,104,53,11,0,0,2,1,0,3,174,,
17,3294,B,160,98,40,0,2,2,3,0,15,320,,
17,3295,B,101,96,34,0,0,3,5,0,6,245,,
17,3295,C1,122,92,16,0,0,4,5,1,10,250,,
17,3296,B,88,87,12,0,2,7,6,0,0,202,,
17,3297,B,164,55,27,0,0,2,0,0,11,259,,
17,3297,C1,143,63,15,0,0,2,2,1,2,228,,
17,3298,B,95,63,7,0,1,2,1,0,5,174,,
17,3299,B,38,19,7,0,1,1,1,0,1,68,,
17,3300,B,113,91,14,0,1,2,2,0,5,228,,
17,3301,B,278,104,16,0,1,3,4,1,6,413,,
17,3301,C1,304,95,11,0,1,4,6,0,8,429,,
17,3301,C2,277,102,22,0,3,2,4,0,8,418,,
17,3301,C3,258,121,14,0,4,5,4,0,12,418,,
17,3302,B,179,142,25,0,0,1,3,2,8,360,,
17,3302,C1,172,142,24,0,1,7,5,0,11,362,,
17,3302,C2,174,175,16,0,5,1,2,0,7,380,,
17,3303,B,176,46,36,0,0,0,0,0,7,265,,
17,3303,C1,201,39,23,0,3,1,2,0,4,273,,
17,3304,B,124,58,14,0,2,0,0,0,7,205,,
17,3304,C1,102,77,16,0,2,1,3,0,6,207,,
17,3305,B,220,135,29,0,0,2,1,1,9,397,,
17,3306,B,119,138,9,0,0,2,3,0,6,277,,
17,3306,C1,156,125,15,0,2,3,4,0,5,310,,
17,3307,B,149,126,21,0,0,4,1,0,10,311,,
17,3307,C1,175,144,10,0,0,3,2,0,8,342,,
17,3308,B,232,82,7,0,2,1,1,0,3,328,,
17,3308,C1,185,111,5,0,1,1,2,1,11,317,,
17,3309,B,163,124,18,0,3,1,4,0,5,318,,
17,3309,C1,188,129,17,0,0,4,1,0,7,346,,
17,3309,C2,131,156,16,0,1,0,0,0,9,313,,
18,48,B,150,165,33,0,5,10,4,0,8,375,,
18,48,C1,138,196,27,0,1,3,10,0,10,385,,
18,48,C2,147,163,32,0,1,5,6,0,8,362,,
18,50,B,102,111,32,0,2,5,11,0,10,273,,
18,50,C1,102,111,25,0,3,3,3,0,10,257,,
18,51,B,140,144,21,0,8,2,1,0,7,323,,
18,51,C1,114,117,18,0,1,7,6,0,10,273,,
18,52,B,163,172,30,0,3,6,7,0,8,389,,
18,52,C1,198,154,40,0,4,11,10,0,4,421,,
18,52,C2,194,172,28,0,5,9,5,0,11,424,,
18,53,B,103,138,27,0,5,5,7,0,2,287,,
18,53,C1,109,166,22,0,1,7,8,0,9,322,,
18,54,B,116,144,13,0,2,2,5,11,0,293,,
18,54,C1,118,110,14,0,2,3,5,0,3,255,,
18,55,B,124,132,19,0,6,10,3,0,10,304,,
18,55,C1,122,123,16,0,2,5,6,0,12,286,,
18,56,B,140,149,33,0,1,8,6,0,4,341,,
18,56,C1,117,184,29,0,5,6,8,0,4,353,,
18,56,C2,125,146,38,0,4,15,11,1,12,352,,
18,57,B,169,164,26,0,4,6,7,0,4,380,,
18,57,C1,183,155,19,0,4,4,6,0,6,377,,
18,58,B,158,129,20,0,1,3,2,0,9,322,,
18,58,C1,158,152,19,0,2,6,5,0,11,353,,
18,59,B,148,144,18,0,4,3,1,0,9,327,,
18,59,C1,136,145,17,0,4,2,5,0,3,312,,
18,60,B,133,223,15,0,3,1,11,0,11,397,,
18,61,B,135,180,24,0,0,10,5,0,0,354,,
18,61,C1,138,181,14,0,0,13,1,0,5,352,,
18,62,B,164,152,20,0,5,11,9,0,14,375,,
18,62,C1,160,138,27,0,1,6,9,0,14,355,,
18,63,B,119,101,21,0,5,13,4,0,3,266,,
18,63,C1,93,132,35,0,5,4,1,0,2,272,,
18,63,C2,103,105,24,0,0,8,6,0,4,250,,
18,64,B,154,120,35,0,7,7,7,0,13,343,,
18,64,C1,126,129,43,0,6,23,7,0,35,369,,
18,65,B,157,151,27,0,3,6,7,0,8,359,,
18,65,C1,130,169,21,0,4,14,1,0,9,348,,
18,66,B,180,177,29,0,12,10,3,0,6,417,,
18,66,C1,161,176,29,0,7,8,3,0,6,390,,
18,67,B,140,155,38,0,10,9,6,0,3,361,,
18,67,C1,139,180,29,0,7,16,8,0,8,387,,
18,67,C2,133,168,34,0,9,5,6,0,4,359,,
18,67,C3,128,178,34,0,7,9,9,2,9,376,,
18,69,B,155,126,25,0,5,8,10,0,4,333,,
18,69,C1,137,129,29,0,5,4,8,0,6,318,,
18,70,B,79,105,74,0,2,3,2,0,6,271,,
18,70,C1,84,108,82,0,0,0,1,0,6,281,,
18,71,B,92,88,52,0,0,4,3,0,2,241,,
18,71,C1,102,60,43,0,1,2,2,0,7,217,,
18,72,B,160,114,63,0,2,17,16,1,11,384,,
18,72,C1,170,122,72,0,8,10,14,0,9,405,,
18,72,C2,164,125,68,0,5,6,18,1,5,392,,
18,73,B,76,103,19,0,3,5,5,0,16,227,,
18,74,B,48,18,57,0,1,0,3,0,3,130,,
18,75,B,83,162,22,0,2,5,6,0,9,289,,
18,75,E1,44,25,36,0,6,5,10,0,5,131,,
18,76,B,118,56,24,0,3,11,4,2,0,218,,
18,76,C1,94,60,15,0,4,13,6,0,8,200,,
18,77,B,47,87,102,0,9,6,3,1,5,260,,
18,77,C1,70,98,61,0,2,4,5,0,6,246,,
18,78,B,166,112,47,0,19,12,5,0,16,377,,
18,79,B,106,95,13,0,0,3,0,0,3,220,,
18,79,C1,126,80,11,0,6,5,7,0,6,241,,
18,80,B,177,94,23,0,10,6,5,0,12,327,,
18,80,C1,172,101,19,0,0,4,7,0,6,309,,
18,81,B,89,99,20,0,2,3,7,0,8,228,,
18,81,C1,81,80,26,0,9,10,7,0,12,225,,
18,82,B,88,22,18,0,2,1,3,0,2,136,,
18,83,B,29,23,3,0,0,0,0,0,4,59,,
18,84,B,105,129,38,0,1,20,6,0,12,311,,
18,85,B,89,37,9,0,0,1,2,0,4,142,,
18,86,B,74,31,17,0,4,3,5,0,6,140,,
18,87,B,99,101,20,0,3,3,0,0,3,229,,
18,87,C1,89,92,24,0,4,2,5,0,4,220,,
18,88,B,125,51,17,0,4,3,5,0,2,207,,
18,88,E1,78,86,6,0,4,1,2,0,12,189,,
18,89,B,166,65,28,0,4,5,4,0,10,282,,
18,90,B,47,132,12,0,3,5,3,1,9,212,,
18,91,B,119,82,29,0,3,2,3,0,0,238,,
18,91,C1,74,79,40,0,3,5,0,0,12,213,,
18,92,B,47,16,3,0,1,0,1,0,0,68,,
18,93,B,80,71,20,0,2,2,3,0,12,190,,
18,144,B,144,166,30,0,1,13,1,0,6,361,,
18,144,C1,137,146,46,0,1,8,0,0,11,349,,
18,145,B,171,174,55,0,0,10,0,0,10,420,,
18,145,C1,179,159,57,0,1,14,0,0,6,416,,
18,146,B,127,135,31,0,0,4,2,0,1,300,,
18,146,C1,151,103,28,0,1,4,1,0,8,296,,
18,147,B,29,60,6,0,0,3,0,0,2,100,,
18,148,B,105,178,12,0,0,8,3,0,11,317,,
18,194,B,154,116,17,0,0,14,2,1,15,319,,
18,194,C1,116,115,15,0,1,25,6,4,7,289,,
18,194,C2,132,100,13,0,1,15,3,1,7,272,,
18,194,C3,153,131,12,0,2,14,2,0,2,316,,
18,195,B,197,144,31,0,2,15,1,0,4,394,,
18,195,C1,184,136,22,0,2,21,3,1,4,373,,
18,195,C2,208,139,23,0,0,12,1,0,6,389,,
18,196,B,130,119,18,0,1,18,1,0,5,292,,
18,196,C1,174,121,10,0,0,14,2,0,5,326,,
18,197,B,146,202,25,0,1,24,2,0,6,406,,
18,197,C1,175,184,20,0,0,21,4,1,5,410,,
18,197,C2,148,211,22,0,3,18,4,0,5,411,,
18,197,C3,167,208,28,0,0,26,1,0,12,442,,
18,197,S1,125,142,25,0,0,3,4,0,1,300,,
18,198,B,194,148,22,0,0,16,4,0,2,386,,
18,198,C1,210,134,24,0,1,18,3,0,4,394,,
18,199,B,176,105,19,0,1,10,3,0,1,315,,
18,199,C1,173,100,19,0,1,5,3,0,3,304,,
18,199,C2,168,108,12,0,1,14,2,0,4,309,,
18,200,B,117,137,14,0,1,13,1,1,3,287,,
18,200,C1,99,149,15,0,1,11,2,0,7,284,,
18,200,C2,135,140,16,0,2,14,2,0,2,311,,
18,201,B,184,117,27,0,0,15,2,1,6,352,,
18,201,C1,169,113,20,0,1,16,4,0,8,331,,
18,201,C2,134,146,30,0,0,5,3,0,5,323,,
18,202,B,180,158,31,0,0,18,1,1,14,403,,
18,202,C1,213,126,24,0,1,10,2,0,7,383,,
18,202,C2,191,157,39,0,1,11,6,0,15,420,,
18,203,B,136,139,11,0,0,18,4,0,6,314,,
18,203,C1,111,152,13,0,0,12,2,0,11,301,,
18,203,C2,112,136,17,0,2,18,4,1,6,296,,
18,204,B,209,154,23,0,0,18,3,0,1,408,,
18,204,C1,183,174,24,0,1,16,0,0,7,405,,
18,205,B,176,197,26,0,0,16,6,0,3,424,,
18,205,C1,233,147,19,0,1,10,2,0,3,415,,
18,206,B,163,139,13,0,1,20,12,0,4,352,,
18,206,C1,166,159,23,0,0,9,1,0,7,365,,
18,207,B,162,163,37,0,0,15,0,0,10,387,,
18,207,C1,167,200,28,0,1,18,3,1,2,420,,
18,207,C2,197,178,38,0,1,14,4,1,8,441,,
18,208,B,102,111,7,0,1,10,3,0,4,238,,
18,208,C1,105,100,16,0,0,14,4,0,4,243,,
18,209,B,153,166,27,0,0,10,2,0,3,361,,
18,209,C1,177,145,34,0,2,16,4,0,1,379,,
18,209,C2,163,154,25,0,0,18,2,0,4,366,,
18,210,B,148,118,29,0,1,13,1,0,7,317,,
18,210,C1,143,109,29,0,1,13,4,2,6,307,,
18,210,C2,159,103,34,0,3,12,4,1,11,327,,
18,211,B,131,106,12,0,0,7,0,0,0,256,,
18,211,C1,123,92,13,0,0,9,2,0,4,243,,
18,212,B,144,144,26,0,5,17,7,1,13,357,,
18,212,C1,173,144,29,0,0,8,3,1,12,370,,
18,212,C2,160,122,25,0,2,11,2,1,18,341,,
18,213,B,118,66,5,0,0,6,1,1,5,202,,
18,213,C1,118,70,2,0,0,4,0,1,5,200,,
18,214,B,147,116,7,0,0,9,1,1,13,294,,
18,214,C1,150,122,9,0,1,1,3,1,6,293,,
18,215,B,93,167,20,0,1,11,2,0,5,299,,
18,216,B,97,125,21,0,1,5,1,0,7,257,,
18,216,C1,113,95,18,0,0,6,2,0,10,244,,
18,217,B,118,129,23,0,1,15,0,0,9,295,,
18,217,C1,108,148,21,0,1,14,3,0,6,301,,
18,218,B,132,177,21,0,0,15,3,0,4,352,,
18,219,B,81,102,5,0,1,4,3,0,3,199,,
18,219,C1,78,119,14,0,0,5,1,0,10,227,,
18,220,B,25,70,3,0,0,2,1,0,2,103,,
18,221,B,102,64,19,0,2,3,1,0,3,194,,
18,222,B,117,106,14,0,3,11,1,0,7,259,,
18,222,C1,138,63,11,0,3,8,4,0,3,230,,
18,223,B,81,132,13,0,0,6,1,0,11,244,,
18,223,C1,118,102,16,0,1,4,2,2,0,245,,
18,302,B,57,190,57,0,0,5,1,0,2,312,,
18,302,C1,76,189,56,0,1,9,2,0,4,337,,
18,303,B,107,155,73,0,0,10,2,0,6,353,,
18,303,C1,105,137,65,0,0,4,5,1,3,320,,
18,304,B,118,105,90,0,0,6,3,0,8,330,,
18,304,C1,116,107,103,0,1,2,1,0,5,335,,
18,305,B,67,101,81,0,2,1,0,0,3,255,,
18,305,E1,96,148,44,0,0,20,1,0,7,316,,
18,306,B,66,73,74,0,0,4,0,0,7,224,,
18,306,C1,52,87,75,0,0,7,0,0,9,230,,
18,307,B,73,102,64,0,0,7,2,0,0,248,,
18,307,C1,89,91,80,0,1,6,0,0,5,272,,
18,308,B,112,127,83,0,1,5,1,0,7,336,,
18,308,C1,135,147,92,0,1,6,1,0,5,387,,
18,309,B,68,129,98,0,0,5,1,0,7,308,,
18,310,B,105,105,94,0,1,22,2,0,15,344,,
18,310,C1,101,107,101,0,1,19,3,0,17,349,,
18,311,B,90,115,87,0,0,33,1,0,11,337,,
18,311,C1,77,116,99,0,2,34,3,0,9,340,,
18,311,E1,53,109,76,0,1,8,0,0,0,247,,
18,312,B,114,71,57,0,2,8,2,0,5,259,,
18,312,C1,103,73,51,0,1,5,1,0,7,241,,
18,313,B,48,106,85,0,0,4,1,0,2,246,,
18,313,C1,30,96,91,0,0,11,0,0,7,235,,
18,314,B,123,109,53,0,1,7,1,1,5,300,,
18,314,C1,138,95,45,0,0,7,0,0,4,289,,
18,315,B,93,142,97,0,2,3,2,0,10,349,,
18,316,B,84,117,82,0,1,15,1,0,8,308,,
18,316,C1,77,104,86,0,0,15,2,0,5,289,,
18,316,C2,70,96,75,0,0,14,2,1,6,264,,
18,317,B,105,117,86,0,2,18,4,0,8,340,,
18,317,C1,71,123,77,0,0,16,4,2,4,297,,
18,318,B,66,107,79,0,0,15,2,0,5,274,,
18,318,C1,72,100,88,0,2,10,1,0,5,278,,
18,319,B,78,145,49,0,0,9,1,0,6,288,,
18,319,C1,64,149,44,0,1,8,1,0,5,272,,
18,319,C2,92,151,48,0,1,5,0,0,2,299,,
18,320,B,96,141,84,0,2,29,4,0,11,367,,
18,320,C1,105,133,108,0,1,26,2,0,5,380,,
18,321,B,74,122,69,0,0,19,0,0,13,297,,
18,321,C1,79,109,71,0,1,22,5,0,3,290,,
18,321,C2,78,110,67,0,1,31,5,0,6,298,,
18,322,B,68,103,67,0,0,16,0,0,2,256,,
18,322,C1,76,98,67,0,0,10,0,0,11,262,,
18,323,B,83,141,44,0,0,12,2,0,7,289,,
18,323,C1,80,110,33,0,1,24,1,0,4,253,,
18,324,B,130,189,30,0,1,16,2,0,2,370,,
18,325,B,180,122,80,0,0,8,2,1,8,401,,
18,325,C1,187,140,62,0,2,8,7,0,8,414,,
18,326,B,98,150,29,0,1,4,1,0,5,288,,
18,326,C1,106,142,27,0,1,4,0,0,1,281,,
18,327,B,109,131,88,0,6,6,0,0,9,349,,
18,327,C1,104,107,95,0,0,1,1,0,9,317,,
18,327,C2,98,131,85,0,1,4,4,0,4,327,,
18,327,S1,153,134,29,0,0,2,5,0,2,325,,
18,328,B,94,107,88,0,2,3,1,0,1,296,,
18,328,C1,92,96,77,0,0,8,0,0,13,286,,
18,328,C2,111,83,96,0,2,7,0,0,4,303,,
18,328,C3,108,114,74,0,2,7,4,0,3,312,,
18,329,B,21,65,42,0,0,2,1,0,8,139,,
18,330,B,67,125,123,0,1,7,2,0,6,331,,
18,330,C1,64,146,103,0,0,5,2,0,8,328,,
18,331,B,91,119,48,0,0,7,4,0,10,279,,
18,331,C1,80,152,52,0,0,7,1,0,9,301,,
18,331,C2,93,109,63,0,0,15,1,0,5,286,,
18,331,C3,76,98,71,0,0,10,1,0,8,264,,
18,332,B,18,75,41,0,0,1,0,0,4,139,,
18,394,B,160,111,86,0,2,8,3,0,10,380,,
18,394,C1,143,128,84,0,1,3,1,0,10,370,,
18,394,C2,135,120,87,0,0,7,1,0,5,355,,
18,395,B,120,141,73,0,3,8,3,0,5,353,,
18,395,C1,110,145,91,0,2,2,3,0,6,359,,
18,396,B,125,119,93,0,0,5,0,0,5,347,,
18,396,C1,104,128,85,0,3,8,2,0,3,333,,
18,397,B,132,80,136,0,2,5,2,0,6,363,,
18,397,C1,142,82,123,0,5,12,4,0,4,372,,
18,397,C2,124,78,148,0,1,10,3,0,2,366,,
18,398,B,193,123,113,0,2,5,3,0,10,449,,
18,398,C1,180,143,128,0,3,7,1,0,5,467,,
18,399,B,110,157,111,0,4,9,3,0,3,397,,
18,399,C1,133,128,109,0,1,7,4,2,3,387,,
18,400,B,114,121,74,0,2,4,5,0,5,325,,
18,401,B,170,97,119,0,0,6,2,0,11,405,,
18,401,C1,160,153,92,0,2,3,4,0,4,418,,
18,401,C2,164,118,108,0,1,4,1,0,7,403,,
18,402,B,129,88,67,0,0,12,4,0,13,313,,
18,402,C1,111,110,69,0,1,5,1,0,13,310,,
18,403,B,56,91,79,0,1,6,1,0,11,245,,
18,403,C1,81,58,91,0,1,3,3,0,12,249,,
18,404,B,96,144,60,0,2,13,2,0,10,327,,
18,404,C1,80,130,81,0,3,10,8,0,7,319,,
18,405,B,113,123,43,0,0,12,0,0,5,296,,
18,405,C1,129,108,44,0,0,6,1,1,10,299,,
18,406,B,88,123,70,0,0,2,1,0,0,284,,
18,406,C1,61,145,54,0,0,3,0,0,10,273,,
18,407,B,82,108,151,0,1,6,1,0,11,360,,
18,408,B,103,178,51,0,1,9,2,3,11,358,,
18,408,C1,79,189,40,0,5,15,3,0,11,342,,
18,408,C2,114,176,42,0,1,23,3,0,15,374,,
18,409,B,94,44,73,0,1,9,1,0,2,224,,
