"DTO_LOC,N,12,0","CVE_DEL,N,12,0","NOM_DEL,C,28","SECCION,N,12,0","CASILLA,C,13","LIS_NOM,N,9,0","APC,N,8,0","PRI,N,7,0","PRD,N,8,0","PT,N,6,0","CDPPN,N,7,0","PCD,N,7,0","PSN,N,5,0","PARM,N,7,0","PAS,N,6,0","DSPPN,N,7,0","V_CC,N,7,0","TOTV_CC,N,10,0","V_BLAN,N,8,0","V_NUL,N,7,0","OBSERVACIO,C,18"
38,12,TLALPAN,3805,C,574,135,63,147,9,1,6,0,16,0,21,1,164,3,10,
38,12,TLALPAN,3806,B,606,152,69,147,12,0,9,2,1,0,22,0,170,8,2,
38,12,TLALPAN,3806,C,607,157,64,173,10,1,5,0,4,0,19,2,191,4,7,
38,12,TLALPAN,3807,B,457,121,55,116,7,2,3,3,0,0,22,1,132,1,2,
38,12,TLALPAN,3807,C,457,146,45,110,7,2,6,0,1,1,17,1,127,0,2,
38,12,TLALPAN,3808,B,473,136,104,63,6,2,2,0,2,1,18,0,74,0,1,
38,12,TLALPAN,3808,C,474,152,91,81,2,3,1,0,1,0,16,0,87,3,2,
38,12,TLALPAN,3809,B,740,185,79,214,9,0,3,1,1,1,27,3,231,1,7,
38,12,TLALPAN,3809,C,740,174,82,207,13,2,7,0,5,2,36,0,231,5,12,
38,12,TLALPAN,3810,B,564,140,51,150,6,1,5,0,1,0,0,2,164,4,2,
38,12,TLALPAN,3810,C,564,131,58,193,0,0,0,0,2,0,18,0,193,0,15,
38,12,TLALPAN,3811,B,548,124,64,150,5,3,10,0,5,3,22,0,171,1,2,
38,12,TLALPAN,3811,C,549,162,60,153,8,3,4,0,1,0,17,0,168,1,2,
38,12,TLALPAN,3812,B,711,145,108,153,3,1,13,1,4,2,61,0,173,0,25,
38,12,TLALPAN,3812,C,712,189,96,194,0,1,18,1,3,0,6,0,214,0,0,
38,12,TLALPAN,3813,B,676,183,85,164,3,1,7,0,1,0,25,2,177,3,7,
38,12,TLALPAN,3813,C,677,175,79,165,7,2,0,0,1,1,21,0,175,0,9,
38,12,TLALPAN,3814,B,727,197,97,151,9,0,16,0,4,0,16,5,181,2,12,
38,12,TLALPAN,3814,C,727,174,89,169,16,2,5,3,8,1,21,0,196,0,13,
38,12,TLALPAN,3815,B,484,127,77,103,8,0,5,0,3,1,14,0,117,0,12,
38,12,TLALPAN,3815,C,484,127,76,105,8,0,5,0,4,2,6,0,120,2,3,
38,12,TLALPAN,3816,B,537,111,60,140,9,1,9,2,2,1,13,0,162,3,10,
38,12,TLALPAN,3816,C1,537,97,58,140,11,0,7,3,6,1,15,7,169,4,11,
38,12,TLALPAN,3816,C2,537,128,68,116,6,0,13,0,3,1,18,3,139,2,8,
38,12,TLALPAN,3817,B,524,102,62,119,3,2,4,0,2,0,27,3,131,4,3,
38,12,TLALPAN,3817,C1,525,102,71,114,10,1,8,0,2,0,13,8,141,4,32,
38,12,TLALPAN,3817,C2,525,118,65,131,7,2,7,0,1,1,0,3,151,6,5,
38,12,TLALPAN,3818,B,739,169,66,212,12,2,10,2,4,0,30,3,241,4,5,
38,12,TLALPAN,3818,C,739,181,84,202,18,0,12,0,4,0,34,8,240,4,5,
38,12,TLALPAN,3819,B,505,134,48,126,10,1,8,0,0,1,0,0,146,6,8,
38,12,TLALPAN,3819,C,506,147,49,142,7,1,11,1,1,0,20,0,162,5,0,
38,12,TLALPAN,3820,B,634,143,88,158,6,1,12,0,1,1,27,4,182,0,11,
38,12,TLALPAN,3820,C,635,148,88,161,10,1,11,1,2,1,23,3,188,1,7,
38,12,TLALPAN,3821,B,564,99,59,156,6,8,7,2,6,0,24,4,183,8,8,
38,12,TLALPAN,3821,C,565,152,67,123,11,2,8,1,4,0,24,0,145,0,16,
38,12,TLALPAN,3822,B,548,117,69,146,5,1,5,3,4,2,19,0,162,3,5,
38,12,TLALPAN,3822,C,549,137,55,146,6,1,9,2,6,0,16,2,166,4,5,
38,12,TLALPAN,3823,B,662,179,90,164,9,3,13,1,0,0,28,2,192,2,2,
38,12,TLALPAN,3823,C,662,162,69,201,0,0,0,0,4,0,22,0,201,0,7,
38,12,TLALPAN,3824,B,605,163,74,160,8,0,8,2,3,0,22,3,181,3,4,
38,12,TLALPAN,3824,C,606,141,96,132,11,2,4,2,2,0,25,0,151,0,7,
38,12,TLALPAN,3825,B,509,173,72,79,3,2,10,0,0,1,31,3,98,3,0,
38,12,TLALPAN,3825,C,510,182,59,98,3,0,4,0,1,0,30,0,105,1,5,
38,12,TLALPAN,3826,B,612,157,91,145,10,3,14,2,3,0,28,0,174,4,10,
38,12,TLALPAN,3826,C,613,155,81,169,8,9,14,0,3,0,23,2,202,5,5,
38,12,TLALPAN,3827,B,653,186,83,175,14,1,10,0,1,1,18,0,201,0,27,
38,12,TLALPAN,3827,C,654,171,82,178,11,1,5,0,2,0,19,0,195,4,4,
38,12,TLALPAN,3828,B,636,133,92,167,13,1,10,1,3,2,13,0,194,1,5,
38,12,TLALPAN,3828,C,637,133,77,172,5,2,10,0,6,0,16,0,189,2,5,
38,12,TLALPAN,3829,B,524,130,61,135,6,1,4,0,7,2,26,0,148,0,7,
38,12,TLALPAN,3829,C1,525,108,81,136,6,1,5,0,8,0,19,0,148,0,13,
38,12,TLALPAN,3829,C2,525,121,65,136,11,2,5,0,3,0,23,0,154,0,5,
38,12,TLALPAN,3830,B,599,154,79,128,12,0,2,1,6,0,16,1,144,0,3,
38,12,TLALPAN,3830,C,600,160,84,150,10,2,5,1,3,0,15,4,172,3,2,
38,12,TLALPAN,3831,B,435,90,71,88,1,1,4,1,2,1,9,2,98,8,4,
38,12,TLALPAN,3831,C,435,116,78,96,0,0,0,0,5,0,10,0,96,0,9,
38,12,TLALPAN,3832,B,606,129,85,139,7,0,5,1,4,1,21,0,153,0,9,
38,12,TLALPAN,3832,C,606,146,86,154,13,1,6,0,7,1,12,0,175,0,0,
38,12,TLALPAN,3833,B,566,129,85,142,7,0,7,1,3,0,13,0,157,1,7,
38,12,TLALPAN,3833,C,566,133,93,124,8,0,6,0,21,0,15,0,138,0,8,
38,12,TLALPAN,3834,B,388,95,74,74,8,1,1,0,4,0,14,1,85,1,4,
38,12,TLALPAN,3834,C,388,100,65,86,2,1,10,0,2,0,7,2,101,2,6,
38,12,TLALPAN,3835,B,550,129,82,156,3,1,6,0,4,2,20,3,171,0,0,
38,12,TLALPAN,3835,C,550,127,93,119,10,0,13,1,5,0,18,2,145,0,7,
38,12,TLALPAN,3836,B,502,170,47,118,9,0,5,0,2,0,19,0,132,1,7,
38,12,TLALPAN,3836,C,503,196,55,102,11,0,4,1,2,1,27,0,119,0,3,
38,12,TLALPAN,3837,B,574,151,87,123,7,0,6,0,3,2,34,0,138,3,2,
38,12,TLALPAN,3838,B,518,147,78,132,6,1,8,0,3,1,39,0,148,3,7,
38,12,TLALPAN,3838,C,518,142,99,133,6,2,6,0,2,1,26,0,148,2,3,
38,12,TLALPAN,3839,B,470,110,83,130,1,1,6,1,2,0,23,2,141,3,4,
38,12,TLALPAN,3839,C,471,113,71,136,9,0,7,2,3,0,19,4,158,5,4,
38,12,TLALPAN,3840,B,635,146,96,157,0,1,8,1,2,0,30,1,168,0,25,
38,12,TLALPAN,3840,C,635,148,89,182,11,3,7,1,3,0,25,3,207,0,7,
38,12,TLALPAN,3841,B,520,106,76,149,6,0,2,0,7,0,12,1,158,10,4,
38,12,TLALPAN,3841,C,521,104,98,139,12,4,7,0,2,0,13,0,162,0,11,
38,12,TLALPAN,3842,B,432,95,49,68,4,1,2,0,0,2,19,3,80,1,2,
38,12,TLALPAN,3842,C,432,143,73,131,4,0,7,0,4,4,19,0,146,4,4,
38,12,TLALPAN,3843,B,674,214,84,132,8,2,9,0,1,0,46,0,151,3,4,
38,12,TLALPAN,3843,C,675,211,77,141,4,1,10,2,6,0,32,0,158,5,2,
38,12,TLALPAN,3844,B,533,145,62,150,2,0,3,0,1,2,29,2,159,1,4,
38,12,TLALPAN,3844,C,534,161,57,136,5,0,3,0,0,0,14,0,144,5,1,
38,12,TLALPAN,3848,B,597,137,85,122,5,1,9,0,3,1,25,0,138,3,4,
38,12,TLALPAN,3848,C,598,160,69,131,7,1,11,0,2,0,34,5,155,2,1,
38,12,TLALPAN,3849,B,399,114,55,88,3,1,7,0,4,0,23,0,99,0,2,
38,12,TLALPAN,3849,C,399,119,54,88,3,0,6,0,2,1,20,1,99,2,4,
38,12,TLALPAN,3850,B,427,88,83,105,3,2,3,1,0,1,27,1,116,0,4,
38,12,TLALPAN,3850,C,427,85,70,104,2,1,6,1,1,1,29,1,116,4,2,
38,12,TLALPAN,3851,B,629,130,139,183,0,0,0,0,0,0,17,0,183,0,6,
38,12,TLALPAN,3852,B,632,116,138,161,12,3,13,1,3,0,30,3,193,0,7,
38,12,TLALPAN,3853,B,588,107,129,172,5,1,10,1,3,2,28,2,193,6,2,
38,12,TLALPAN,3854,B,588,153,92,143,3,1,8,1,3,0,24,0,156,4,4,
38,12,TLALPAN,3855,B,476,87,69,137,7,0,3,0,3,1,10,0,148,0,6,
38,12,TLALPAN,3855,C,476,90,54,125,10,1,9,0,7,0,6,0,145,4,5,
38,12,TLALPAN,3856,B,742,177,109,135,2,1,6,2,1,1,20,0,147,4,8,
38,12,TLALPAN,3856,C,742,174,109,143,8,3,13,0,7,2,21,0,169,4,3,
38,12,TLALPAN,3857,B,538,126,78,144,0,1,0,0,2,1,22,2,148,3,4,
38,12,TLALPAN,3857,C1,538,116,72,139,2,1,5,0,4,1,15,2,150,1,6,
38,12,TLALPAN,3857,C2,539,115,76,136,8,1,10,0,1,0,12,0,155,0,7,
38,12,TLALPAN,3858,B,725,166,102,176,11,4,11,0,6,2,22,0,204,0,9,
38,12,TLALPAN,3858,C,726,156,99,156,9,1,11,0,3,3,32,4,184,4,9,
38,12,TLALPAN,3859,B,551,129,93,125,6,2,5,1,1,0,13,0,139,0,3,
38,12,TLALPAN,3859,C,552,122,68,142,8,6,10,1,3,1,20,0,168,0,11,
38,12,TLALPAN,3860,B,638,143,82,171,5,2,9,0,7,0,14,4,191,8,7,
38,12,TLALPAN,3860,C,638,162,77,182,6,5,7,1,4,1,20,0,202,0,18,
38,12,TLALPAN,3861,B,531,135,71,113,5,0,5,0,5,1,17,1,125,2,7,
38,12,TLALPAN,3861,C1,532,127,69,124,8,1,2,0,3,0,12,0,135,3,8,
38,12,TLALPAN,3861,C2,532,120,83,108,7,0,4,0,3,2,10,5,126,3,9,
38,12,TLALPAN,3862,B,558,94,80,140,8,2,1,0,7,0,23,1,152,1,9,
38,12,TLALPAN,3862,C,558,115,52,151,4,0,2,1,3,0,27,4,162,3,8,
38,12,TLALPAN,3863,B,621,130,87,165,16,0,11,1,5,0,23,4,197,3,5,
38,12,TLALPAN,3863,C,621,135,70,169,6,1,8,0,0,0,25,0,184,4,7,
38,12,TLALPAN,3864,B,520,111,55,130,0,0,7,0,4,0,20,0,137,4,4,
38,12,TLALPAN,3864,C,521,124,67,139,0,3,6,0,3,0,19,2,150,7,5,
38,12,TLALPAN,3865,B,568,94,56,187,11,2,11,0,2,0,11,4,215,5,9,
38,12,TLALPAN,3865,C,569,88,75,169,9,3,6,0,0,0,14,0,187,6,13,
38,12,TLALPAN,3866,B,650,149,70,184,5,2,8,0,1,0,28,6,205,0,12,
38,12,TLALPAN,3866,C,650,109,67,179,10,0,15,1,5,1,25,4,210,10,6,
38,12,TLALPAN,3867,B,719,144,82,195,11,7,10,0,1,0,28,3,226,8,12,
38,12,TLALPAN,3867,C,720,122,110,205,8,3,22,1,7,4,18,0,243,6,7,
38,12,TLALPAN,3868,B,641,143,78,144,13,4,17,0,2,0,16,8,186,4,5,
38,12,TLALPAN,3868,C,641,144,72,143,10,2,5,3,2,1,9,2,166,10,15,
38,12,TLALPAN,3869,B,596,130,71,158,7,2,6,1,5,1,25,1,176,7,5,
38,12,TLALPAN,3869,C,596,145,64,135,6,3,8,0,6,1,29,4,157,6,8,
38,12,TLALPAN,3870,B,708,201,101,178,11,0,10,1,4,0,23,3,203,4,11,
38,12,TLALPAN,3870,C,708,190,85,164,3,3,4,3,2,0,21,0,177,5,6,
38,12,TLALPAN,3871,B,638,166,83,139,3,2,11,1,6,1,20,5,162,3,9,
38,12,TLALPAN,3871,C,638,193,89,142,8,1,5,0,2,0,21,5,161,6,1,
38,12,TLALPAN,3872,B,746,189,93,190,16,0,21,1,7,1,17,0,229,9,6,
38,12,TLALPAN,3872,C,747,209,91,183,4,2,13,1,3,0,19,0,203,9,10,
38,12,TLALPAN,3873,B,668,154,101,162,9,1,12,1,3,2,25,2,189,4,7,
38,12,TLALPAN,3873,C,668,128,89,190,0,0,11,0,4,0,23,0,201,5,3,
38,12,TLALPAN,3874,B,747,144,112,207,0,0,0,0,2,0,20,0,207,0,14,
38,12,TLALPAN,3874,C,748,138,110,184,12,0,6,0,2,0,18,3,205,3,5,
38,12,TLALPAN,3875,B,541,101,59,130,12,1,8,0,3,0,14,0,151,5,5,
38,12,TLALPAN,3875,C1,541,87,73,128,6,0,18,0,2,0,14,5,157,4,9,
38,12,TLALPAN,3875,C2,542,90,55,143,5,2,7,2,5,0,8,0,159,4,10,
38,12,TLALPAN,3876,B,503,103,68,121,10,2,5,1,1,0,11,1,140,1,3,
38,12,TLALPAN,3876,C1,503,111,65,119,2,1,7,1,4,0,7,6,136,0,6,
38,12,TLALPAN,3876,C2,504,93,60,137,10,1,5,0,1,0,9,0,153,0,10,
38,12,TLALPAN,3877,B,654,167,75,166,6,1,8,2,2,0,13,10,193,2,11,
38,12,TLALPAN,3877,C,654,144,79,173,7,4,9,1,4,0,26,5,199,4,6,
38,12,TLALPAN,3878,B,661,149,130,163,9,3,11,2,5,0,33,2,190,10,8,
38,12,TLALPAN,3878,C,662,106,105,174,11,0,8,1,1,3,24,3,200,6,3,
38,12,TLALPAN,3879,B,570,98,77,134,11,24,21,1,1,1,0,5,197,3,14,
38,12,TLALPAN,3879,C,571,94,70,162,8,2,18,0,4,0,26,1,191,4,7,
38,12,TLALPAN,3880,B,603,115,69,129,8,2,9,0,3,1,20,0,149,7,9,
38,12,TLALPAN,3880,C,603,101,91,163,9,2,13,1,2,0,26,0,188,7,9,
38,12,TLALPAN,3881,B,626,104,60,180,8,2,20,0,5,2,16,4,216,2,13,
38,12,TLALPAN,3881,C,627,120,62,179,11,0,9,0,3,1,8,2,202,3,7,
38,12,TLALPAN,3882,B,539,114,57,143,2,2,2,0,2,0,23,0,149,4,13,
38,12,TLALPAN,3882,C,540,114,63,144,8,2,10,1,3,0,17,3,168,3,4,
38,12,TLALPAN,3883,B,533,109,50,158,10,3,6,0,2,0,23,1,178,5,3,
38,12,TLALPAN,3883,C,533,121,54,168,15,1,6,0,3,0,8,2,192,7,6,
38,12,TLALPAN,3884,B,640,153,97,156,3,1,9,0,2,0,19,1,170,6,11,
38,12,TLALPAN,3884,C,641,141,88,155,11,0,7,0,2,0,14,1,174,0,11,
38,12,TLALPAN,3885,B,718,122,110,160,6,1,12,0,5,0,12,0,179,4,14,
38,12,TLALPAN,3885,C,719,125,101,156,12,1,14,1,13,0,12,6,190,2,13,
38,12,TLALPAN,3886,B,107,30,22,26,2,0,2,0,1,0,3,0,30,1,0,
38,12,TLALPAN,3887,B,229,43,27,67,1,0,1,3,0,0,0,2,74,0,2,
38,12,TLALPAN,3888,B,744,122,116,178,20,1,8,0,8,1,17,7,215,7,8,
38,12,TLALPAN,3889,B,616,108,79,160,8,0,9,0,18,0,16,4,181,7,7,
38,12,TLALPAN,3889,C1,616,96,91,177,14,2,11,0,15,0,16,2,206,4,6,
38,12,TLALPAN,3889,C2,616,123,73,156,11,1,11,0,12,2,20,3,184,2,13,
38,12,TLALPAN,3890,B,588,130,114,154,8,5,6,1,1,1,32,0,175,3,4,
38,12,TLALPAN,3891,B,738,211,122,147,12,1,5,1,5,0,27,0,166,6,9,
38,12,TLALPAN,3892,B,469,148,49,102,5,1,6,0,3,0,19,0,114,3,2,
38,12,TLALPAN,3892,C,470,152,59,89,3,2,7,0,2,0,22,2,103,6,0,
38,12,TLALPAN,3893,B,473,117,63,88,7,1,2,0,3,0,17,0,98,3,2,
38,12,TLALPAN,3893,C,473,121,55,64,10,0,7,0,2,0,24,3,84,6,1,
38,12,TLALPAN,3905,B,396,141,48,75,7,0,5,2,3,1,20,0,90,1,0,
38,12,TLALPAN,3905,C,396,115,48,88,2,0,5,0,0,0,22,0,95,0,3,
38,12,TLALPAN,3907,B,640,117,134,162,6,1,4,1,2,1,38,1,176,2,5,
38,12,TLALPAN,3919,B,590,120,62,157,10,1,8,0,7,2,18,2,180,2,11,
38,12,TLALPAN,3919,C,590,131,87,156,9,0,7,2,15,0,19,2,176,8,3,
38,12,TLALPAN,3920,B,567,82,114,122,9,0,9,0,12,3,6,5,148,1,11,
38,12,TLALPAN,3921,B,644,108,70,177,12,1,7,0,1,1,15,4,202,3,3,
38,12,TLALPAN,3921,C1,644,99,86,172,9,2,7,2,0,0,12,0,192,6,2,
38,12,TLALPAN,3921,C2,645,114,61,169,2,1,5,1,1,1,8,0,179,3,7,
38,12,TLALPAN,3922,B,483,94,60,138,8,0,7,2,3,0,15,0,155,3,2,
38,12,TLALPAN,3922,C,483,80,60,141,9,2,6,0,1,0,15,0,158,6,9,
38,12,TLALPAN,3923,B,600,87,68,142,8,3,9,0,6,0,16,9,171,3,3,
38,12,TLALPAN,3923,C,600,96,57,154,15,1,2,1,2,0,18,3,176,2,7,
38,12,TLALPAN,3924,B,627,102,92,173,9,1,8,1,3,0,15,5,197,4,2,
38,12,TLALPAN,3924,C,628,94,117,162,6,1,12,0,6,0,11,5,186,3,10,
38,12,TLALPAN,3925,B,629,96,115,137,10,2,7,2,6,0,16,1,159,8,6,
38,12,TLALPAN,3925,C,630,86,109,135,10,3,7,2,2,0,13,1,158,5,3,
38,12,TLALPAN,3926,B,628,132,86,139,6,0,13,1,1,2,12,6,167,1,8,
38,12,TLALPAN,3926,C,629,134,77,153,8,1,8,1,4,0,16,2,173,11,3,
38,12,TLALPAN,3927,B,747,103,83,246,16,0,9,0,6,0,17,3,274,8,12,
38,12,TLALPAN,3927,C,747,107,82,207,12,2,19,0,4,0,21,5,245,14,6,
38,12,TLALPAN,3928,B,635,123,89,252,9,1,9,1,7,2,21,13,287,11,10,
38,12,TLALPAN,3928,C,636,69,64,127,8,1,5,0,1,1,6,2,144,4,0,
38,12,TLALPAN,3929,B,581,72,75,176,9,6,9,0,5,0,10,2,202,2,2,
38,12,TLALPAN,3929,C1,581,80,110,168,0,0,0,0,4,0,5,0,168,9,3,
38,12,TLALPAN,3929,C2,582,85,83,186,0,4,9,0,4,3,9,0,202,0,6,
38,12,TLALPAN,3930,B,585,84,78,139,12,1,7,0,3,0,8,3,162,3,9,
38,12,TLALPAN,3930,C1,586,81,107,135,6,0,4,0,3,0,16,2,147,0,17,
38,12,TLALPAN,3930,C2,586,74,86,142,9,3,9,0,2,0,15,6,169,3,3,
38,12,TLALPAN,3931,B,601,92,64,178,9,0,8,0,3,0,15,2,197,0,11,
38,12,TLALPAN,3931,C,602,85,62,164,13,2,14,1,4,1,12,5,200,7,4,
38,12,TLALPAN,3932,B,602,76,59,157,8,1,7,1,1,0,14,2,176,6,4,
38,12,TLALPAN,3932,C,603,79,72,181,9,2,7,0,4,0,19,4,203,5,4,
38,12,TLALPAN,3933,B,386,64,29,115,6,0,7,1,1,0,6,4,133,3,0,
38,12,TLALPAN,3933,C,387,50,53,108,3,2,7,0,2,0,11,0,120,3,3,
38,12,TLALPAN,3934,B,470,81,64,113,13,2,6,0,3,0,11,6,140,3,4,
38,12,TLALPAN,3934,C,470,70,54,131,11,3,7,0,0,0,7,0,152,7,6,
38,12,TLALPAN,3935,B,679,132,64,189,10,2,2,0,1,1,14,2,206,1,5,
38,12,TLALPAN,3935,C1,679,116,95,185,6,1,6,1,4,2,13,3,204,4,7,
38,12,TLALPAN,3935,C2,679,116,69,185,15,1,10,2,3,0,20,3,216,6,4,
38,12,TLALPAN,3936,B,450,56,68,159,6,0,3,0,3,1,11,5,174,0,4,
38,12,TLALPAN,3936,C,451,63,59,165,0,0,0,0,7,0,7,0,165,5,4,
39,12,TLALPAN,4003,B,519,192,97,91,4,0,4,0,1,0,23,1,100,2,3,
39,12,TLALPAN,4003,C,519,180,99,89,8,0,3,1,2,1,25,1,103,2,2,
39,12,TLALPAN,4004,B,531,171,90,98,9,2,11,0,0,1,36,0,121,2,3,
39,12,TLALPAN,4004,C,531,169,101,121,2,1,5,0,1,0,23,1,130,3,3,
39,12,TLALPAN,4005,B,646,265,100,100,5,0,6,0,3,0,33,1,112,0,2,
39,12,TLALPAN,4005,C,646,267,107,93,4,0,7,1,1,1,34,2,108,0,6,
39,12,TLALPAN,4006,B,638,235,87,145,4,4,6,0,0,0,27,1,160,2,4,
39,12,TLALPAN,4006,C,638,238,102,112,7,1,3,0,3,1,25,1,125,1,4,
39,12,TLALPAN,4007,B,671,228,95,122,0,0,10,0,2,1,37,1,134,4,9,
39,12,TLALPAN,4007,C,671,249,123,129,3,2,5,1,1,0,36,2,142,2,1,
39,12,TLALPAN,4008,B,659,244,93,145,0,0,0,0,1,0,31,0,145,2,3,
39,12,TLALPAN,4008,C,659,260,90,124,9,2,5,0,0,0,30,0,140,1,0,
39,12,TLALPAN,4009,B,509,210,61,87,5,0,7,0,1,0,21,0,99,1,3,
39,12,TLALPAN,4009,C1,509,206,68,89,0,1,4,1,2,2,34,2,99,2,3,
39,12,TLALPAN,4009,C2,509,222,73,95,6,1,10,0,2,0,16,0,112,2,0,
39,12,TLALPAN,4010,B,572,213,103,88,3,2,2,0,1,0,28,1,96,4,0,
39,12,TLALPAN,4011,B,688,213,91,151,9,1,9,0,2,0,32,2,172,2,3,
39,12,TLALPAN,4012,B,698,272,76,126,6,0,7,0,7,1,36,1,141,1,4,
39,12,TLALPAN,4013,B,524,196,60,111,7,0,6,0,1,0,35,1,125,3,3,
39,12,TLALPAN,4013,C,524,213,82,79,9,0,3,0,0,0,27,0,91,2,1,
39,12,TLALPAN,4014,B,620,210,80,135,7,0,12,0,1,3,35,3,160,5,3,
39,12,TLALPAN,4014,C,621,233,77,116,8,2,1,1,4,0,24,2,130,2,3,
39,12,TLALPAN,4015,B,483,173,60,103,6,0,5,0,3,0,24,1,115,1,7,
39,12,TLALPAN,4016,B,547,168,90,106,7,1,8,0,3,0,27,0,122,6,3,
39,12,TLALPAN,4016,C,548,155,79,132,3,1,4,0,2,0,24,0,140,0,0,
39,12,TLALPAN,4017,B,602,195,104,108,6,1,8,0,2,0,33,0,123,1,5,
39,12,TLALPAN,4017,C,602,215,92,117,4,1,10,0,2,0,26,0,132,4,4,
39,12,TLALPAN,4018,B,400,122,43,79,3,4,5,0,3,0,20,3,94,0,4,
39,12,TLALPAN,4018,C,401,129,58,82,4,0,5,0,1,2,12,1,94,2,1,
39,12,TLALPAN,4019,B,407,121,37,93,7,3,3,0,0,0,15,1,107,3,6,
39,12,TLALPAN,4019,C,407,132,67,74,6,1,7,0,0,0,20,1,89,2,1,
39,12,TLALPAN,4020,B,694,201,143,145,0,0,0,0,4,0,49,0,145,8,3,
39,12,TLALPAN,4021,B,384,140,61,66,3,2,7,0,2,0,26,0,78,3,2,
39,12,TLALPAN,4021,C,385,134,63,64,10,1,8,1,4,0,18,0,84,0,5,
39,12,TLALPAN,4022,B,719,214,117,158,7,1,7,0,4,0,37,0,173,4,3,
39,12,TLALPAN,4023,B,628,228,94,122,8,0,10,1,3,0,30,1,142,3,3,
39,12,TLALPAN,4024,B,664,265,83,110,6,2,3,0,0,1,27,0,122,2,5,
39,12,TLALPAN,4024,C,664,257,79,105,4,5,13,0,2,1,36,0,128,3,4,
39,12,TLALPAN,4025,B,435,177,62,84,5,0,3,0,3,0,25,1,93,1,0,
39,12,TLALPAN,4025,C,435,156,67,73,5,1,6,1,2,0,22,1,87,1,1,
39,12,TLALPAN,4026,B,657,223,101,97,5,2,9,1,2,0,37,0,114,0,10,
39,12,TLALPAN,4027,B,621,215,97,129,4,0,8,0,3,1,25,0,142,6,8,
39,12,TLALPAN,4027,C,621,185,105,135,8,2,7,0,4,0,31,2,154,1,4,
39,12,TLALPAN,4028,B,451,157,56,81,8,0,1,1,2,0,9,0,91,1,1,
39,12,TLALPAN,4028,C,452,153,58,111,4,0,5,0,1,1,21,0,121,2,3,
39,12,TLALPAN,4029,B,488,166,76,89,7,0,2,0,5,0,17,2,100,6,0,
39,12,TLALPAN,4029,C,488,157,86,77,5,1,7,1,1,0,28,2,93,2,3,
39,12,TLALPAN,4030,B,457,181,53,70,3,1,3,0,2,0,41,0,77,3,3,
39,12,TLALPAN,4030,C,457,148,45,117,5,1,11,0,2,1,17,0,135,4,3,
39,12,TLALPAN,4031,B,523,205,74,95,5,2,5,0,1,1,34,1,109,1,1,
39,12,TLALPAN,4031,C,524,208,62,98,1,0,2,1,2,1,32,0,103,4,1,
39,12,TLALPAN,4032,B,544,212,80,79,0,0,5,1,0,0,26,0,85,4,1,
39,12,TLALPAN,4032,C1,545,200,67,85,2,1,6,0,1,2,33,1,97,0,3,
39,12,TLALPAN,4032,C2,545,227,92,64,2,0,7,0,2,2,24,0,75,4,1,
39,12,TLALPAN,4035,B,634,221,97,105,4,2,4,0,0,1,32,1,117,0,3,
39,12,TLALPAN,4036,B,705,290,112,124,12,0,7,0,3,0,35,4,147,1,3,
39,12,TLALPAN,4036,C,705,280,90,113,5,3,3,1,2,1,32,0,126,5,3,
39,12,TLALPAN,4037,B,459,181,55,81,4,0,5,0,0,0,20,0,90,4,5,
39,12,TLALPAN,4037,C,460,181,66,90,2,1,4,0,1,0,1,0,97,1,0,
39,12,TLALPAN,4038,B,535,230,66,86,6,1,6,0,2,0,24,0,99,1,5,
39,12,TLALPAN,4038,C,536,229,57,80,3,0,6,1,2,0,22,0,90,0,2,
39,12,TLALPAN,4039,B,512,166,84,78,5,0,4,0,3,1,31,2,90,7,7,
39,12,TLALPAN,4039,C,512,168,70,120,1,0,2,0,3,0,24,1,124,3,2,
39,12,TLALPAN,4040,B,577,196,91,109,8,2,8,0,2,0,23,1,128,7,0,
39,12,TLALPAN,4040,C,577,204,78,99,4,0,8,1,4,0,45,1,113,10,4,
39,12,TLALPAN,4041,B,444,141,71,95,3,0,6,0,0,0,20,2,106,0,4,
39,12,TLALPAN,4041,C,444,132,64,102,1,0,1,2,0,1,23,0,107,1,3,
39,12,TLALPAN,4042,B,548,190,90,112,2,2,4,1,1,0,28,0,121,4,3,
39,12,TLALPAN,4042,C,548,192,85,126,0,1,3,0,2,2,25,1,133,3,2,
39,12,TLALPAN,4043,B,515,175,71,121,4,0,6,0,0,0,28,0,131,1,2,
39,12,TLALPAN,4043,C,516,187,93,90,2,0,14,0,1,0,21,0,106,4,2,
39,12,TLALPAN,4044,B,464,152,54,106,4,1,7,0,3,1,19,0,119,6,4,
39,12,TLALPAN,4044,C,465,157,63,93,6,1,4,0,5,1,29,0,105,2,2,
39,12,TLALPAN,4045,B,431,127,69,104,2,1,5,0,3,0,21,1,113,3,5,
39,12,TLALPAN,4045,C,431,146,64,101,1,0,2,0,2,0,15,3,107,4,5,
39,12,TLALPAN,4058,B,639,160,92,146,9,0,7,0,2,0,28,5,167,3,2,
39,12,TLALPAN,4058,C,639,159,97,142,10,4,4,3,0,1,24,0,164,0,4,
39,12,TLALPAN,4059,B,425,140,73,93,5,2,7,0,1,1,11,0,108,2,1,
39,12,TLALPAN,4059,C,426,141,59,98,3,1,2,0,2,0,16,3,107,3,5,
39,12,TLALPAN,4060,B,447,138,69,104,5,0,9,2,2,0,25,1,121,0,0,
39,12,TLALPAN,4060,C,447,110,68,122,5,0,13,1,0,1,22,0,142,8,2,
