sep=|
20:11 horas (UTC-5)
lunes 8 de junio de 2015
ACTAS_CAPTURADAS|ACTAS_POR_CAPTURAR|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|ACTAS_NO_CONTABILIZADAS|PARTICIPACION_CIUDADANA
1,512|831|64.53|1,498|14|53.836

ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|NUM_BOLETAS_SOBRANTES|TOTAL_CIUDADANOS_VOTARON|NUM_BOLETAS_EXTRAIDAS|PAN|PRI|PRD|PT|PVEM|MOVIMIENTO_CIUDADANO|NUEVA_ALIANZA|PSD|MORENA|ES|PH|C_PRI_PV|C_PRI_PANAL|C_PV_PANAL|C_PRI_PV_PANAL|C_PRD_PT|CAND_IND_1|NO_REGISTRADOS|NULOS|TOTAL_VOTOS|LISTA_NOMINAL|OBSERVACIONES|CONTABILIZADA|CRYT|SHA|HORA_ACOPIO|HORA_CAPTURA|HORA_REGISTRO
17|MORELOS|15|CUAUTLA SUR|162|1|C|0|1|11|258|255|255|19|60|26|6|16|30|21|7|26|15|9|-|-|-|-|-|-|0|20|255|492| |1| |54c8eed42ee72bc589ac80deb9183b52ebb7b5c5055320b38fb2f39e14b8fd3f|2015-06-07 21:55:00.000|2015-06-07 22:07:12.353|2015-06-07 22:07:19.415|
17|MORELOS|15|CUAUTLA SUR|163|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |402| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|164|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |361| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|165|1|B|0|1|11|Sin dato|Sin dato|Sin dato|13|66|44|4|7|52|25|7|16|15|14|-|-|-|-|-|-|1|19|283|584| |1| |ca966ed6cf351dcaf40b518ad7955f06d0c7f7c66ca391cdfbb5847215144081|2015-06-08 02:35:00.000|2015-06-08 03:40:25.523|2015-06-08 03:40:27.761|
17|MORELOS|15|CUAUTLA SUR|165|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |583| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|166|1|B|0|1|11|282|226|251|11|55|31|11|10|35|13|5|15|23|20|-|-|-|-|-|-|0|22|251|513| |1| |a6631957cdc41d5f0864f6f9427c52b5e2337f03fc08f9aaead206295a57dd4f|2015-06-08 05:19:00.000|2015-06-08 06:34:17.017|2015-06-08 06:34:21.852|
17|MORELOS|15|CUAUTLA SUR|166|1|C|0|1|11|262|261|272|16|61|46|12|9|43|13|7|12|22|15|-|-|-|-|-|-|Sin dato|16|272|513| |1| |3751a7204efe95ddf746672e1eb63267c069b53924564fb89b712234635f4253|2015-06-08 05:23:00.000|2015-06-08 06:27:53.718|2015-06-08 06:39:38.465|
17|MORELOS|15|CUAUTLA SUR|166|2|C|0|1|11|262|261|272|18|58|46|20|3|51|21|3|12|27|10|-|-|-|-|-|-|Sin dato|3|272|513| |1| |6374bb230933f95a8159e8267e05e6e0ff652081d37a7cd5f8dbb2d06558f9df|2015-06-07 23:58:00.000|2015-06-08 01:04:01.724|2015-06-08 01:15:45.414|
17|MORELOS|15|CUAUTLA SUR|167|1|B|0|1|11|349|368|372|18|87|77|9|19|52|18|6|26|27|17|-|-|-|-|-|-|Sin dato|16|372|700| |1| |5edb9bec74983acdca8b14c83df3fe0011adc2c854d8ca610b627beaffd71772|2015-06-08 03:38:00.000|2015-06-08 04:51:40.999|2015-06-08 04:51:43.282|
17|MORELOS|15|CUAUTLA SUR|168|1|B|0|1|11|368|Ilegible|394|32|64|56|9|13|81|14|6|29|20|38|-|-|-|-|-|-|0|32|394|741| |1| |8088db99bac886193d5d87d03df00a93c20abf283af1e26d718c82a6c41c149e|2015-06-08 01:58:00.000|2015-06-08 02:33:44.632|2015-06-08 02:33:46.579|
17|MORELOS|15|CUAUTLA SUR|169|1|B|0|1|11|328|363|366|44|55|48|11|4|47|39|2|34|31|23|-|-|-|-|-|-|Ilegible|28|366|673| |1| |fd52f5e98ec7d03849a153cf97e11c1f797e40f71aa51eda88c212192ab08402|2015-06-08 02:00:00.000|2015-06-08 02:49:43.290|2015-06-08 02:49:46.668|
17|MORELOS|15|CUAUTLA SUR|169|1|C|0|1|11|331|355|362|36|57|39|11|15|68|36|9|26|28|21|-|-|-|-|-|-|1|15|362|672| |1| |dd09937588826c9fbea9e6e3e31fbd84782acf4ea4da37c84ff827b0bfcee7fa|2015-06-08 04:50:00.000|2015-06-08 05:29:05.569|2015-06-08 05:29:08.559|
17|MORELOS|15|CUAUTLA SUR|170|1|B|0|1|11|208|227|236|20|40|52|5|10|28|14|4|15|10|19|-|-|-|-|-|-|0|19|236|424| |1| |00b37ea0facb973451bafe333c53a2bb47b182151c1ba99fdd51bd0963ecf5d2|2015-06-07 23:54:00.000|2015-06-08 00:50:10.482|2015-06-08 00:50:17.530|
17|MORELOS|15|CUAUTLA SUR|170|1|C|0|1|11|224|215|221|25|35|40|4|8|28|14|3|13|13|25|-|-|-|-|-|-|0|13|221|424| |1| |64b65e94bc994c3bd5eb5a85e7db30c1e65be71740142d0787dcc6fc82f3f039|2015-06-07 23:55:00.000|2015-06-08 00:54:25.023|2015-06-08 00:54:30.384|
17|MORELOS|15|CUAUTLA SUR|171|1|B|0|1|11|227|242|247|30|47|27|9|11|46|10|3|30|6|10|-|-|-|-|-|-|0|18|247|453| |1| |dbcf68048a7e5ba5a505f069320903762966f1faf39ea38788d68cdf7b5a5957|2015-06-08 01:19:00.000|2015-06-08 01:45:10.820|2015-06-08 01:45:13.940|
17|MORELOS|15|CUAUTLA SUR|172|1|B|0|1|11|216|211|216|9|45|60|3|3|31|8|1|13|19|7|-|-|-|-|-|-|Sin dato|17|216|411| |1| |1301c353b0c9dd8a8ad1772809ec0277389e8ec71093c6057f02aed0682f6712|2015-06-07 22:54:00.000|2015-06-07 23:34:15.291|2015-06-07 23:34:18.629|
17|MORELOS|15|CUAUTLA SUR|172|1|C|0|1|11|197|224|232|33|25|54|8|4|30|12|10|11|15|6|-|-|-|-|-|-|0|25|233|410| |1| |97082061f5a99cb268facef9068d4759a22f8a1940eadf0e4c35ef5163dc73c9|2015-06-07 22:47:00.000|2015-06-07 23:13:40.606|2015-06-07 23:13:44.162|
17|MORELOS|15|CUAUTLA SUR|173|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |691| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|173|1|C|0|1|11|375|331|337|20|52|74|63|22|36|18|6|18|16|4|-|-|-|-|-|-|0|8|337|691| |1| |08622a39cca1925aec6d18dcbb34adba26dcc29dfd6548c120863094f72c4571|2015-06-07 23:05:00.000|2015-06-07 23:50:21.149|2015-06-07 23:50:22.865|
17|MORELOS|15|CUAUTLA SUR|174|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |493| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|174|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |493| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|175|1|B|0|1|11|302|224|232|23|43|40|23|25|32|4|3|10|7|8|-|-|-|-|-|-|0|14|232|513| |1| |fce5049a47fc4118e4f8d909717a7f9289790f5d5d5026066d0316d956127da5|2015-06-08 01:24:00.000|2015-06-08 02:10:42.743|2015-06-08 02:10:49.761|
17|MORELOS|15|CUAUTLA SUR|175|1|C|0|1|11|299|229|235|24|37|36|28|21|22|6|4|15|11|12|-|-|-|-|-|-|0|19|235|513| |1| |abb9e6b7e309ce808dce0d75b83337795226ce9d2560cf2c2498941c93588a19|2015-06-08 01:24:00.000|2015-06-08 02:11:45.378|2015-06-08 02:11:49.315|
17|MORELOS|15|CUAUTLA SUR|175|2|C|0|1|11|288|238|245|34|47|38|18|23|27|7|7|14|3|1|-|-|-|-|-|-|0|20|239|513| |1| |438a94563c541f2c09602a458ad133890b0b676fa6981abd2118814bf1f060fb|2015-06-08 23:56:00.000|2015-06-08 10:16:56.162|2015-06-08 10:17:05.169|
17|MORELOS|15|CUAUTLA SUR|176|1|B|0|1|11|205|202|207|9|44|40|9|14|35|4|1|21|10|9|-|-|-|-|-|-|Sin dato|11|207|391| |1| |322f6fe1785727dd7f742eb73f32ad1620fe4c9194408dba4ffb23a622fba0a7|2015-06-07 23:26:00.000|2015-06-08 00:10:18.737|2015-06-08 00:10:21.666|
17|MORELOS|15|CUAUTLA SUR|176|1|C|0|1|11|253|148|158|13|29|18|4|16|25|10|4|10|12|8|-|-|-|-|-|-|0|9|158|390| |1| |b197d6d7be0d688330a81f15a3784fbad334836c5100061e6f3b1c345141df61|2015-06-07 21:42:00.000|2015-06-07 22:02:00.869|2015-06-07 22:02:05.097|
17|MORELOS|15|CUAUTLA SUR|177|1|B|0|1|11|418|280|Sin dato|29|31|40|22|19|70|7|6|11|7|12|-|-|-|-|-|-|0|26|280|677| |1| |c5b49b6d945f9a84010a4c350a1357675e2b3e2caee5d96b643868c9f9bb98d8|2015-06-07 23:31:00.000|2015-06-08 00:19:24.596|2015-06-08 00:19:26.317|
17|MORELOS|15|CUAUTLA SUR|177|1|C|0|1|11|388|413|413|19|37|46|29|31|73|13|6|20|10|11|-|-|-|-|-|-|Sin dato|16|311|677| |1| |3ab911e7e6931356bfdececdfc2187db7b55d0621d7899316b7444738c117dac|2015-06-08 00:22:00.000|2015-06-08 01:31:36.013|2015-06-08 01:31:39.569|
17|MORELOS|15|CUAUTLA SUR|177|2|C|0|1|11|406|283|291|28|40|47|23|31|52|13|6|5|11|13|-|-|-|-|-|-|Sin dato|22|291|676| |1| |84b8731a1c1c3130f5b1ec01e33b120429cf3e4f26c910cf8950f498b62c4170|2015-06-08 05:46:00.000|2015-06-08 07:06:14.187|2015-06-08 07:06:17.956|
17|MORELOS|15|CUAUTLA SUR|177|3|C|0|1|11|413|280|284|47|50|43|19|23|46|8|4|12|Sin dato|8|-|-|-|-|-|-|Sin dato|19|279|676| |1| |00250711c508d2d3cf748b64ef216914220f4d1647d91d36648a75a7c4d86f01|2015-06-07 22:48:00.000|2015-06-07 23:08:14.749|2015-06-07 23:19:59.593|
17|MORELOS|15|CUAUTLA SUR|178|1|B|0|1|11|387|269|280|31|32|54|42|21|33|11|4|17|9|8|-|-|-|-|-|-|0|18|280|646| |1| |50299456b7d671e5b0600b7fa56e168d598843be55da9fb940120af7accc6231|2015-06-08 05:14:00.000|2015-06-08 06:12:12.019|2015-06-08 06:12:16.885|
17|MORELOS|15|CUAUTLA SUR|178|1|C|0|1|11|380|278|283|16|25|53|49|20|55|18|5|7|8|6|-|-|-|-|-|-|0|23|285|645| |1| |a79f6b5d36180e6c59d71e06714ea9a67af1fa3bd6e1236a54a092cf60ea55df|2015-06-08 05:23:00.000|2015-06-08 06:27:01.308|2015-06-08 06:38:45.883|
17|MORELOS|15|CUAUTLA SUR|178|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |645| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|178|3|C|0|1|11|373|293|293|32|30|47|13|39|38|18|4|11|12|6|-|-|-|-|-|-|0|23|273|645| |1| |f9a98183c5753cab061309938d3e715d575a7dd9825bcddb34f8f587babcc2fd|2015-06-08 05:25:00.000|2015-06-08 06:30:53.112|2015-06-08 06:42:37.694|
17|MORELOS|15|CUAUTLA SUR|178|4|C|0|1|11|404|258|262|17|33|54|42|12|34|15|2|11|7|16|-|-|-|-|-|-|Sin dato|19|262|645| |1| |a937241dd4a90ee105190b6f8fc5f3143fec3df200e3a72475fa0309191391a5|2015-06-08 05:14:00.000|2015-06-08 06:11:56.886|2015-06-08 06:12:01.181|
17|MORELOS|15|CUAUTLA SUR|178|5|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |645| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|179|1|B|0|1|11|429|292|300|37|41|38|46|17|32|4|4|38|Ilegible|Ilegible|-|-|-|-|-|-|Ilegible|18|275|707| |1| |de502e897c3d657e0f87eaaeec48aa658cb6090dd35ea8368ac8fb6eb36f5823|2015-06-08 02:04:00.000|2015-06-08 02:54:02.844|2015-06-08 02:54:04.152|
17|MORELOS|15|CUAUTLA SUR|179|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |706| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|180|1|B|0|1|11|351|265|265|6|30|60|52|25|31|2|3|11|8|5|-|-|-|-|-|-|Sin dato|32|265|601| |1| |aa8e82aef26837e82665af249151bd43fe63952c6ecdeb497844b17e079d14f9|2015-06-07 23:33:00.000|2015-06-08 00:30:26.393|2015-06-08 00:30:29.530|
17|MORELOS|15|CUAUTLA SUR|180|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |600| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|180|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |600| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|180|3|C|0|1|11|345|268|273|9|39|62|43|24|35|9|2|9|13|7|-|-|-|-|-|-|0|21|273|600| |1| |ba71d4a3de341345db21f099b73bece49d83ecd7b597a57f544c7971f776e43a|2015-06-08 01:27:00.000|2015-06-08 02:07:26.368|2015-06-08 02:07:29.902|
17|MORELOS|15|CUAUTLA SUR|185|1|B|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |595| | | | | | | |
17|MORELOS|15|CUAUTLA SUR|185|1|C|0|2|11|346|270|270|27|20|30|15|6|35|15|3|6|9|89|-|-|-|-|-|-|0|15|270|595| |1| |b72085f130fed8f34b9d3a7da84ef055df378414db940fc705dc91a668e99f09|2015-06-07 23:23:00.000|2015-06-08 00:03:32.544|2015-06-08 00:03:36.042|
17|MORELOS|15|CUAUTLA SUR|185|2|C|0|2|11|330|285|285|31|27|32|21|3|55|15|2|3|10|69|-|-|-|-|-|-|0|17|285|594| |1| |d9c1570b76d450d53661ab97f634e2ef4365230a00ed1bb313ce0dd10ce75558|2015-06-08 02:04:00.000|2015-06-08 03:08:57.247|2015-06-08 03:09:02.541|
17|MORELOS|15|CUAUTLA SUR|185|3|C|0|2|11|303|307|311|40|17|45|13|8|45|29|9|1|7|75|-|-|-|-|-|-|0|22|311|594| |1| |1fefafa50f883d7763f6c82c4d2538ef98bfe0728b54368105d29079df033bda|2015-06-07 23:22:00.000|2015-06-08 00:02:25.355|2015-06-08 00:02:29.728|
17|MORELOS|15|CUAUTLA SUR|186|1|B|0|2|11|Sin dato|286|288|24|53|34|18|8|54|11|3|9|12|41|-|-|-|-|-|-|Sin dato|21|288|595| |1| |0010548f29a0a5b9223a667db0ed715d518f052cd6b5b02194b6f2aeee615502|2015-06-07 21:34:00.000|2015-06-07 21:44:39.805|2015-06-07 21:44:43.445|
17|MORELOS|15|CUAUTLA SUR|186|1|C|0|2|11|Sin dato|243|246|11|35|41|9|18|50|17|1|12|15|23|-|-|-|-|-|-|2|12|246|595| |1| |9d419c2d3860598b06eece1fb029451ef6e86b4667c5fbeaa9bbb3126c41256b|2015-06-07 21:57:00.000|2015-06-07 22:20:48.416|2015-06-07 22:20:55.626|
17|MORELOS|15|CUAUTLA SUR|186|2|C|0|2|11|325|273|275|20|53|23|12|11|66|7|3|12|10|32|-|-|-|-|-|-|0|21|270|594| |1| |05d8cf5115aa1ebced37484aca279d2048792a51bfeb6195b7dddf1a2f8972af|2015-06-07 21:57:00.000|2015-06-07 22:21:17.815|2015-06-07 22:21:21.582|
17|MORELOS|15|CUAUTLA SUR|187|1|B|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |452| | | | | | | |
17|MORELOS|16|AYALA|44|1|B|0|1|11|293|339|339|71|53|48|5|43|3|47|8|15|22|2|-|-|-|-|-|-|0|21|338|611| |1| |1681a7a40f50f7b74bb53c7c3de8226c4b4082c0dd4164cc37576ae49c410380|2015-06-07 23:00:00.000|2015-06-07 23:22:37.632|2015-06-07 23:22:40.626|
17|MORELOS|16|AYALA|44|1|C|0|1|11|307|325|Sin dato|59|57|46|1|47|2|52|16|8|10|0|-|-|-|-|-|-|Sin dato|26|324|611| |1| |7c3fa9f89d0da2fe0d22e4874cb239fd42873772ae755b90b66526299d7ab424|2015-06-08 00:40:00.000|2015-06-08 01:11:42.961|2015-06-08 01:11:46.541|
17|MORELOS|16|AYALA|44|2|C|0|1|11|308|323|321|56|56|31|4|54|2|53|9|10|18|2|-|-|-|-|-|-|0|26|321|610| |1| |b3532d854a1e34735ed879e4aa6dd51da148e1638379a243c31bc0c1beda1ccb|2015-06-08 01:05:00.000|2015-06-08 01:49:43.899|2015-06-08 01:49:47.280|
17|MORELOS|16|AYALA|45|1|B|0|1|11|264|453|451|56|90|74|2|99|1|66|10|19|20|5|-|-|-|-|-|-|Sin dato|15|457|693| |1| |8d44b0d7768f04db496e99cd9f59711bef0247f446fa7b39fb9f3bced04cf3c0|2015-06-08 05:56:00.000|2015-06-08 06:32:45.555|2015-06-08 06:32:52.098|
17|MORELOS|16|AYALA|45|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |693| | | | | | | |
17|MORELOS|16|AYALA|45|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |693| | | | | | | |
17|MORELOS|16|AYALA|46|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |552| | | | | | | |
17|MORELOS|16|AYALA|46|1|C|0|1|11|226|345|347|62|68|52|4|49|4|60|5|12|12|1|-|-|-|-|-|-|0|18|347|552| |1| |ca8768094872577e64431f89d13a296786518eeaf5e2e3ba9350961a08c9b0e2|2015-06-08 03:37:00.000|2015-06-08 04:27:02.528|2015-06-08 04:27:05.540|
17|MORELOS|16|AYALA|47|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |507| | | | | | | |
17|MORELOS|16|AYALA|47|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |507| | | | | | | |
17|MORELOS|16|AYALA|47|2|C|0|1|11|255|264|270|31|55|41|3|58|2|40|1|7|23|2|-|-|-|-|-|-|0|27|290|506| |1| |93d22b5929ac51d68897f661904188472d152543d4a2965bc8e143b3f996a361|2015-06-08 00:38:00.000|2015-06-08 01:10:36.855|2015-06-08 01:10:40.413|
17|MORELOS|16|AYALA|48|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |529| | | | | | | |
17|MORELOS|16|AYALA|48|1|C|0|1|11|Sin dato|Sin dato|Sin dato|45|43|25|2|63|1|22|10|10|Sin dato|12|-|-|-|-|-|-|Sin dato|Sin dato|233|529| |1| |dcc1f658944d1a27f91d2b5d0de5fd3dfa95bfbe342c93daaf51c6f76a65c388|2015-06-08 00:49:00.000|2015-06-08 01:17:03.040|2015-06-08 01:17:04.931|
17|MORELOS|16|AYALA|48|2|C|0|1|11|310|236|239|38|37|32|2|67|2|19|11|2|9|4|-|-|-|-|-|-|0|16|239|528| |1| |8d161417a861a1c376f37e7bc66daabd028f0f6aa25b533ceb724021daf6a8b9|2015-06-08 00:47:00.000|2015-06-08 01:15:18.886|2015-06-08 01:15:22.473|
17|MORELOS|16|AYALA|49|1|B|0|1|11|238|365|367|60|122|63|1|59|0|32|4|4|3|2|-|-|-|-|-|-|0|19|369|741| |1| |ede5a9282ea178d5f76f3dcee4582a61b6fbd6ffc1ecd69dbd9d53dea88c83f2|2015-06-08 01:19:00.000|2015-06-08 02:37:51.013|2015-06-08 02:37:54.077|
17|MORELOS|16|AYALA|49|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |740| | | | | | | |
17|MORELOS|16|AYALA|50|1|B|0|1|11|240|438|442|45|72|32|2|173|1|34|37|7|22|2|-|-|-|-|-|-|Sin dato|15|442|661| |1| |f6e90c7b1a67fe4f1d7a45925a4ef0282d6e11d649661aaeb4ba1f912cc4a462|2015-06-08 01:47:00.000|2015-06-08 02:21:24.336|2015-06-08 02:33:09.713|
17|MORELOS|16|AYALA|50|1|C|0|1|11|265|415|417|41|101|24|4|160|1|19|20|9|25|Sin dato|-|-|-|-|-|-|Sin dato|13|417|661| |1| |9f19ebf57c39a3882186c01673788fe219063b71f4ade3ef8970457b3be1ce76|2015-06-08 01:45:00.000|2015-06-08 02:48:08.906|2015-06-08 02:48:11.981|
17|MORELOS|16|AYALA|51|1|B|0|1|11|165|331|335|30|92|27|2|119|1|11|27|6|7|1|-|-|-|-|-|-|1|11|335|479| |1| |981b48f035424a5f731b7f75f79c5c9cdb8ec31571ff5deab9ab398cf6fb0074|2015-06-08 02:35:00.000|2015-06-08 02:53:05.254|2015-06-08 02:53:08.306|
17|MORELOS|16|AYALA|51|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |479| | | | | | | |
17|MORELOS|16|AYALA|52|1|B|0|1|11|210|331|0|60|70|24|1|114|1|11|13|12|7|0|-|-|-|-|-|-|0|18|331|520| |1| |1fd1b1937a9b42f32e2a3fb371b0ba5ad56a67d58f21afb5dbc70c961b97ee64|2015-06-08 02:18:00.000|2015-06-08 02:49:45.823|2015-06-08 02:49:50.138|
17|MORELOS|16|AYALA|52|1|C|0|2|11|218|317|322|47|77|20|1|110|1|26|8|9|3|3|-|-|-|-|-|-|0|17|322|519| |1| |12f7e4e324ba153dcbe56761d6e21e8a231f2064c1821453b3341b9192d30c02|2015-06-08 02:18:00.000|2015-06-08 02:50:43.384|2015-06-08 02:50:47.898|
17|MORELOS|16|AYALA|52|2|C|0|2|11|243|295|297|56|50|12|2|116|2|12|17|4|6|0|-|-|-|-|-|-|0|20|297|519| |1| |e1fb5b21a673812edf97cafff10c93c2b56400669357c1f7abd5114055fd303b|2015-06-08 00:58:00.000|2015-06-08 01:48:00.569|2015-06-08 01:48:04.130|
17|MORELOS|16|AYALA|53|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |380| | | | | | | |
17|MORELOS|16|AYALA|54|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |687| | | | | | | |
17|MORELOS|16|AYALA|54|1|C|0|1|11|381|321|326|52|53|36|6|28|6|66|8|36|8|6|-|-|-|-|-|-|1|19|325|686| |1| |04a7d167516b7e0d4137a7425d49b45796f7d3661a1ff77aeecdd5a5d5d41bd5|2015-06-08 01:07:00.000|2015-06-08 01:39:25.156|2015-06-08 01:51:08.821|
17|MORELOS|16|AYALA|55|1|B|0|1|11|378|236|241|63|44|12|5|16|7|52|5|11|7|1|-|-|-|-|-|-|Ilegible|18|241|599| |1| |3e7c947fd569688de8b9a50c9cf22e58747638236d2e5fa83e757d543a061f91|2015-06-08 00:03:00.000|2015-06-08 00:22:18.982|2015-06-08 00:22:22.402|
17|MORELOS|16|AYALA|55|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |598| | | | | | | |
17|MORELOS|16|AYALA|55|2|C|0|1|11|345|274|278|66|49|27|2|21|4|66|8|12|10|3|-|-|-|-|-|-|Ilegible|Ilegible|268|598| |1| |625cc4f99babbee6d3508e6115e9a2fabc7f5074ffa381de1d084a4316f7eb9d|2015-06-08 01:12:00.000|2015-06-08 01:54:51.186|2015-06-08 01:54:56.188|
17|MORELOS|16|AYALA|55|1|E|0|1|11|291|162|166|23|44|25|1|11|2|23|4|7|12|2|-|-|-|-|-|-|Sin dato|12|166|436| |1| |ba30684a20176e1b929d1ffa58db1162a94c4ea9f3eac6861db173d78d7af043|2015-06-08 00:02:00.000|2015-06-08 00:21:06.385|2015-06-08 00:21:09.801|
17|MORELOS|16|AYALA|55|1|E|1|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |436| | | | | | | |
17|MORELOS|16|AYALA|56|1|B|0|1|11|327|363|367|79|79|26|1|26|4|74|13|24|14|2|-|-|-|-|-|-|0|25|367|660| |1| |03595cde5ad79d87216b672dec66f0b6a795cf29c62da72e9515b6d8e341e94a|2015-06-07 23:40:00.000|2015-06-08 00:02:58.951|2015-06-08 00:03:02.290|
17|MORELOS|16|AYALA|56|1|C|0|1|11|306|364|367|85|61|21|9|29|5|98|7|17|12|3|-|-|-|-|-|-|Sin dato|23|370|659| |1| |9c6e0c4245ee3ccc76d8a02877d2f4de17eff75716113d29667ec78d45974058|2015-06-07 23:35:00.000|2015-06-07 23:55:33.236|2015-06-07 23:55:37.035|
17|MORELOS|16|AYALA|57|1|B|0|1|11|336|354|359|73|62|28|4|29|6|91|8|17|18|3|-|-|-|-|-|-|0|20|359|675| |1| |f4c38ef4f10b2ecb1edc8e11aba7e7769c430bb8969fd0cfd6341e9a48919d49|2015-06-08 04:26:00.000|2015-06-08 04:49:30.436|2015-06-08 05:01:15.114|
17|MORELOS|16|AYALA|57|1|C|0|1|11|Sin dato|378|381|92|63|40|2|42|2|78|7|18|14|5|-|-|-|-|-|-|Sin dato|18|381|675| |1| |f813447ba1a1c8f492ce5d4cecf180f8859bfeebefb9a9e1b8171bd6e36dcfb6|2015-06-08 04:23:00.000|2015-06-08 05:00:23.517|2015-06-08 05:00:30.147|
17|MORELOS|16|AYALA|58|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |660| | | | | | | |
17|MORELOS|16|AYALA|58|1|C|0|1|11|297|383|383|91|73|30|1|47|1|91|2|7|17|3|-|-|-|-|-|-|Sin dato|19|382|659| |1| |f8ea5ddd84cc02c240b74ecc267743709c070ed5573c4b7834313f6b9e84e6aa|2015-06-08 04:25:00.000|2015-06-08 04:48:39.707|2015-06-08 05:00:23.095|
17|MORELOS|16|AYALA|59|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |649| | | | | | | |
17|MORELOS|16|AYALA|59|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |649| | | | | | | |
17|MORELOS|16|AYALA|59|2|C|0|1|11|294|375|377|62|78|21|6|47|1|106|8|9|12|4|-|-|-|-|-|-|Sin dato|23|377|649| |1| |8cd9612eb68eb9b01d34c8517fe4caaf067c8aac63fc59cf55de5b08398d698e|2015-06-07 23:11:00.000|2015-06-07 23:27:40.888|2015-06-07 23:27:44.109|
17|MORELOS|16|AYALA|59|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |649| | | | | | | |
17|MORELOS|16|AYALA|60|1|B|0|2|11|340|378|380|94|119|42|4|26|5|23|2|17|15|4|-|-|-|-|-|-|Sin dato|29|380|699| |1| |4b1236b98d33a727c5fd1dc89f20567d5e8b12ba98e652b62e484d68665560db|2015-06-07 23:17:00.000|2015-06-07 23:31:02.853|2015-06-07 23:31:04.459|
17|MORELOS|16|AYALA|61|1|B|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |623| | | | | | | |
17|MORELOS|16|AYALA|61|1|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |622| | | | | | | |
17|MORELOS|16|AYALA|61|2|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |622| | | | | | | |
17|MORELOS|16|AYALA|62|1|B|0|2|11|411|351|351|54|72|34|32|52|2|41|5|9|7|3|-|-|-|-|-|-|Sin dato|28|339|741| |1| |4f8e68e68d610215357c721a54f51fb0a06105f7fada3fff3b78ca2c0655e0f2|2015-06-08 01:39:00.000|2015-06-08 02:14:26.683|2015-06-08 02:26:11.896|
17|MORELOS|16|AYALA|62|1|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |741| | | | | | | |
